D. melanogaster. Expresses dsRNA for RNAi of upd2 (FBgn0030904) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00901}attP2	Bloomington Drosophila Stock Center	BDSC:33949; Flybase:FBst0033949;
D. melanogaster. Expresses dsRNA for RNAi of Tor (FBgn0021796) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00904}attP2	Bloomington Drosophila Stock Center	BDSC:33951; Flybase:FBst0033951;
D. melanogaster. Expresses dsRNA for RNAi of dally (FBgn0263930) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00905}attP2	Bloomington Drosophila Stock Center	BDSC:33952; Flybase:FBst0033952;
D. melanogaster. Expresses dsRNA for RNAi of Rheb (FBgn0041191) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00923}attP2	Bloomington Drosophila Stock Center	BDSC:33966; Flybase:FBst0033966;
D. melanogaster. Expresses dsRNA for RNAi of Cat (FBgn0000261) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00990}attP2	Bloomington Drosophila Stock Center	BDSC:34020; Flybase:FBst0034020;
D. melanogaster. Expresses dsRNA for RNAi of CycK (FBgn0025674) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01003}attP2	Bloomington Drosophila Stock Center	BDSC:34032; Flybase:FBst0034032;
D. melanogaster. Expresses dsRNA for RNAi of wts (FBgn0011739) under UAS control in the VALIUM20 vector.: y[1] v[1]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00026}attP2	Bloomington Drosophila Stock Center	BDSC:34064; Flybase:FBst0034064;
D. melanogaster. Expresses dsRNA for RNAi of yki (FBgn0034970) under UAS control in the VALIUM20 vector.: y[1] v[1]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00041}attP2	Bloomington Drosophila Stock Center	BDSC:34067; Flybase:FBst0034067;
D. melanogaster. Expresses dsRNA for RNAi of srp (FBgn0003507) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01083}attP2	Bloomington Drosophila Stock Center	BDSC:34080; Flybase:FBst0034080;
D. melanogaster. Expresses dsRNA for RNAi of Fas2 (FBgn0000635) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01098}attP2	Bloomington Drosophila Stock Center	BDSC:34084; Flybase:FBst0034084;
D. melanogaster. Expresses dsRNA for RNAi of eIF4E1 (FBgn0015218) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00969}attP2	Bloomington Drosophila Stock Center	BDSC:34096; Flybase:FBst0034096;
D. melanogaster. Expresses dsRNA for RNAi of Sema1a (FBgn0011259) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01307}attP2	Bloomington Drosophila Stock Center	BDSC:34320; Flybase:FBst0034320;
D. melanogaster. Expresses dsRNA for RNAi of fz (FBgn0001085) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01308}attP2	Bloomington Drosophila Stock Center	BDSC:34321; Flybase:FBst0034321;
D. melanogaster. Expresses dsRNA for RNAi of fj (FBgn0000658) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01310}attP2	Bloomington Drosophila Stock Center	BDSC:34323; Flybase:FBst0034323;
D. melanogaster. Expresses dsRNA for RNAi of eve (FBgn0000606) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01312}attP2	Bloomington Drosophila Stock Center	BDSC:34325; Flybase:FBst0034325;
D. melanogaster. Expresses dsRNA for RNAi of tll (FBgn0003720) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01316}attP2	Bloomington Drosophila Stock Center	BDSC:34329; Flybase:FBst0034329;
D. melanogaster. Expresses dsRNA for RNAi of aPKC (FBgn0261854) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01320}attP2	Bloomington Drosophila Stock Center	BDSC:34332; Flybase:FBst0034332;
D. melanogaster. Expresses dsRNA for RNAi of Vang (FBgn0015838) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01343}attP2	Bloomington Drosophila Stock Center	BDSC:34354; Flybase:FBst0034354;
D. melanogaster. Expresses dsRNA for RNAi of Lst8 (FBgn0264691) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01350}attP2	Bloomington Drosophila Stock Center	BDSC:34361; Flybase:FBst0034361;
D. melanogaster. Expresses dsRNA for RNAi of Lkb1 (FBgn0038167) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01351}attP2	Bloomington Drosophila Stock Center	BDSC:34362; Flybase:FBst0034362;
D. melanogaster. Expresses dsRNA for RNAi of puc (FBgn0243512) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01386}attP2/TM3, Sb[1]	Bloomington Drosophila Stock Center	BDSC:34392; Flybase:FBst0034392;
D. melanogaster. Expresses dsRNA for RNAi of Sxl (FBgn0264270) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00609}attP2	Bloomington Drosophila Stock Center	BDSC:34393; Flybase:FBst0034393;
D. melanogaster. Expresses dsRNA for RNAi of Cka (FBgn0044323) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00081}attP2	Bloomington Drosophila Stock Center	BDSC:34522; Flybase:FBst0034522;
D. melanogaster. Expresses dsRNA for RNAi of bnl (FBgn0014135) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01046}attP2	Bloomington Drosophila Stock Center	BDSC:34572; Flybase:FBst0034572;
D. melanogaster. Expresses dsRNA for RNAi of RagA-B (FBgn0037647) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01064}attP2	Bloomington Drosophila Stock Center	BDSC:34590; Flybase:FBst0034590;
D. melanogaster. Expresses dsRNA for RNAi of Wbp2 (FBgn0036318) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00563}attP2	Bloomington Drosophila Stock Center	BDSC:34603; Flybase:FBst0034603;
D. melanogaster. Expresses dsRNA for RNAi of pip (FBgn0003089) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01288}attP2	Bloomington Drosophila Stock Center	BDSC:34613; Flybase:FBst0034613;
D. melanogaster. Expresses dsRNA for RNAi of dome (FBgn0043903) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01293}attP2	Bloomington Drosophila Stock Center	BDSC:34618; Flybase:FBst0034618;
D. melanogaster. Expresses dsRNA for RNAi of Stlk (FBgn0046692) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01295}attP2/TM3, Sb[1]	Bloomington Drosophila Stock Center	BDSC:34620; Flybase:FBst0034620;
D. melanogaster. Expresses dsRNA for RNAi of slp1 (FBgn0003430) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01107}attP2	Bloomington Drosophila Stock Center	BDSC:34633; Flybase:FBst0034633;
D. melanogaster. Expresses dsRNA for RNAi of slp2 (FBgn0004567) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01108}attP2	Bloomington Drosophila Stock Center	BDSC:34634; Flybase:FBst0034634;
D. melanogaster. Expresses dsRNA for RNAi of hth (FBgn0001235) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01112}attP2	Bloomington Drosophila Stock Center	BDSC:34637; Flybase:FBst0034637;
D. melanogaster. Expresses dsRNA for RNAi of RhoGEF2 (FBgn0023172) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01118}attP2	Bloomington Drosophila Stock Center	BDSC:34643; Flybase:FBst0034643;
D. melanogaster. Expresses dsRNA for RNAi of Wnt5 (FBgn0010194) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01119}attP2	Bloomington Drosophila Stock Center	BDSC:34644; Flybase:FBst0034644;
D. melanogaster. Expresses dsRNA for RNAi of spi (FBgn0005672) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01120}attP2	Bloomington Drosophila Stock Center	BDSC:34645; Flybase:FBst0034645;
D. melanogaster. Expresses dsRNA for RNAi of Galphao (FBgn0001122) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01129}attP2	Bloomington Drosophila Stock Center	BDSC:34653; Flybase:FBst0034653;
D. melanogaster. Expresses dsRNA for RNAi of shn (FBgn0003396) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01167}attP2/TM3, Sb[1]	Bloomington Drosophila Stock Center	BDSC:34689; Flybase:FBst0034689;
D. melanogaster. Expresses dsRNA for RNAi of Ser (FBgn0004197) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01179}attP2	Bloomington Drosophila Stock Center	BDSC:34700; Flybase:FBst0034700;
D. melanogaster. Expresses dsRNA for RNAi of H (FBgn0001169) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01182}attP2	Bloomington Drosophila Stock Center	BDSC:34703; Flybase:FBst0034703;
D. melanogaster. Expresses dsRNA for RNAi of opa (FBgn0003002) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01185}attP2/TM3, Sb[1]	Bloomington Drosophila Stock Center	BDSC:34706; Flybase:FBst0034706;
D. melanogaster. Expresses dsRNA for RNAi of Pkc53E (FBgn0003091) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01195}attP2	Bloomington Drosophila Stock Center	BDSC:34716; Flybase:FBst0034716;
D. melanogaster. Expresses dsRNA for RNAi of hkb (FBgn0261434) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01216}attP2/TM3, Sb[1]	Bloomington Drosophila Stock Center	BDSC:34736; Flybase:FBst0034736;
D. melanogaster. Expresses dsRNA for RNAi of gig (FBgn0005198) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01217}attP2/TM3, Sb[1]	Bloomington Drosophila Stock Center	BDSC:34737; Flybase:FBst0034737;
D. melanogaster. Expresses dsRNA for RNAi of ken (FBgn0011236) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01219}attP2	Bloomington Drosophila Stock Center	BDSC:34739; Flybase:FBst0034739;
D. melanogaster. Expresses dsRNA for RNAi of cact (FBgn0000250) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00084}attP2	Bloomington Drosophila Stock Center	BDSC:34775; Flybase:FBst0034775;
D. melanogaster. Expresses dsRNA for RNAi of Bx42 (FBgn0004856) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00086}attP2	Bloomington Drosophila Stock Center	BDSC:34777; Flybase:FBst0034777;
D. melanogaster. Expresses dsRNA for RNAi of Rpt2 (FBgn0015282) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00104}attP2	Bloomington Drosophila Stock Center	BDSC:34795; Flybase:FBst0034795;
D. melanogaster. Expresses dsRNA for RNAi of Skp2 (FBgn0037236) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00116}attP2/TM3, Sb[1]	Bloomington Drosophila Stock Center	BDSC:34807; Flybase:FBst0034807;
D. melanogaster. Expresses dsRNA for RNAi of raptor (FBgn0029840) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00124}attP2	Bloomington Drosophila Stock Center	BDSC:34814; Flybase:FBst0034814;
D. melanogaster. Expresses dsRNA for RNAi of Sos (FBgn0001965) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00149}attP2	Bloomington Drosophila Stock Center	BDSC:34833; Flybase:FBst0034833;
D. melanogaster. Expresses dsRNA for RNAi of Gprk2 (FBgn0261988) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00161}attP2	Bloomington Drosophila Stock Center	BDSC:34843; Flybase:FBst0034843;
D. melanogaster. Expresses dsRNA for RNAi of rl (FBgn0003256) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00173}attP2	Bloomington Drosophila Stock Center	BDSC:34855; Flybase:FBst0034855;
D. melanogaster. Expresses dsRNA for RNAi of mwh (FBgn0264272) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00180}attP2	Bloomington Drosophila Stock Center	BDSC:34862; Flybase:FBst0034862;
D. melanogaster. Expresses dsRNA for RNAi of Apc (FBgn0015589) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00188}attP2	Bloomington Drosophila Stock Center	BDSC:34869; Flybase:FBst0034869;
D. melanogaster. Expresses dsRNA for RNAi of Tao (FBgn0031030) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01226}attP2	Bloomington Drosophila Stock Center	BDSC:34881; Flybase:FBst0034881;
D. melanogaster. Expresses dsRNA for RNAi of 14-3-3epsilon (FBgn0020238) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01229}attP2	Bloomington Drosophila Stock Center	BDSC:34884; Flybase:FBst0034884;
D. melanogaster. Expresses dsRNA for RNAi of Sara (FBgn0026369) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01239}attP2	Bloomington Drosophila Stock Center	BDSC:34894; Flybase:FBst0034894;
D. melanogaster. Expresses dsRNA for RNAi of gbb (FBgn0024234) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01243}attP2	Bloomington Drosophila Stock Center	BDSC:34898; Flybase:FBst0034898;
D. melanogaster. Expresses dsRNA for RNAi of Atg8b (FBgn0038539) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01245}attP2	Bloomington Drosophila Stock Center	BDSC:34900; Flybase:FBst0034900;
D. melanogaster. Expresses dsRNA for RNAi of Rac1 (FBgn0010333) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01258}attP2	Bloomington Drosophila Stock Center	BDSC:34910; Flybase:FBst0034910;
D. melanogaster. Expresses dsRNA for RNAi of ato (FBgn0010433) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01278}attP2	Bloomington Drosophila Stock Center	BDSC:34929; Flybase:FBst0034929;
D. melanogaster. Expresses dsRNA for RNAi of dl (FBgn0260632) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00028}attP2	Bloomington Drosophila Stock Center	BDSC:34938; Flybase:FBst0034938;
D. melanogaster. Expresses dsRNA for RNAi of Mer (FBgn0086384) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00459}attP2	Bloomington Drosophila Stock Center	BDSC:34958; Flybase:FBst0034958;
D. melanogaster. Expresses dsRNA for RNAi of mats (FBgn0038965) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00475}attP2	Bloomington Drosophila Stock Center	BDSC:34959; Flybase:FBst0034959;
D. melanogaster. Expresses dsRNA for RNAi of ex (FBgn0004583) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00874}attP2	Bloomington Drosophila Stock Center	BDSC:34968; Flybase:FBst0034968;
D. melanogaster. Expresses dsRNA for RNAi of ft (FBgn0001075) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS00932}attP2	Bloomington Drosophila Stock Center	BDSC:34970; Flybase:FBst0034970;
D. melanogaster. Expresses dsRNA for RNAi of msk (FBgn0026252) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01408}attP2	Bloomington Drosophila Stock Center	BDSC:34998; Flybase:FBst0034998;
D. melanogaster. Expresses dsRNA for RNAi of baz (FBgn0000163) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01412}attP2/TM3, Sb[1]	Bloomington Drosophila Stock Center	BDSC:35002; Flybase:FBst0035002;
D. melanogaster. Expresses dsRNA for RNAi of arm (FBgn0000117) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01414}attP2	Bloomington Drosophila Stock Center	BDSC:35004; Flybase:FBst0035004;
D. melanogaster. Expresses dsRNA for RNAi of Stam (FBgn0027363) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01429}attP2	Bloomington Drosophila Stock Center	BDSC:35016; Flybase:FBst0035016;
D. melanogaster. Expresses dsRNA for RNAi of Gadd45 (FBgn0033153) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01436}attP2	Bloomington Drosophila Stock Center	BDSC:35023; Flybase:FBst0035023;
D. melanogaster. Expresses dsRNA for RNAi of htl (FBgn0010389) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01437}attP2	Bloomington Drosophila Stock Center	BDSC:35024; Flybase:FBst0035024;
D. melanogaster. Expresses dsRNA for RNAi of tsh (FBgn0003866) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01443}attP2	Bloomington Drosophila Stock Center	BDSC:35030; Flybase:FBst0035030;
D. melanogaster. Expresses dsRNA for RNAi of Socs36E (FBgn0041184) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01450}attP2	Bloomington Drosophila Stock Center	BDSC:35036; Flybase:FBst0035036;
D. melanogaster. Expresses dsRNA for RNAi of Cad99C (FBgn0039709) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01451}attP2	Bloomington Drosophila Stock Center	BDSC:35037; Flybase:FBst0035037;
D. melanogaster. Expresses dsRNA for RNAi of pnt (FBgn0003118) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01452}attP2	Bloomington Drosophila Stock Center	BDSC:35038; Flybase:FBst0035038;
D. melanogaster. Expresses dsRNA for RNAi of numb (FBgn0002973) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01459}attP2	Bloomington Drosophila Stock Center	BDSC:35045; Flybase:FBst0035045;
D. melanogaster. Expresses dsRNA for RNAi of stan (FBgn0024836) under UAS control in the VALIUM20 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.HMS01464}attP2	Bloomington Drosophila Stock Center	BDSC:35050; Flybase:FBst0035050;
D. melanogaster. Expresses dsRNA for RNAi of dco (FBgn0002413) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00001}attP2/TM3, Sb[1]	Bloomington Drosophila Stock Center	BDSC:35134; Flybase:FBst0035134;
D. melanogaster. Expresses dsRNA for RNAi of CkIIalpha (FBgn0264492) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00003}attP2	Bloomington Drosophila Stock Center	BDSC:35136; Flybase:FBst0035136;
D. melanogaster. Expresses dsRNA for RNAi of gish (FBgn0250823) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00005}attP2	Bloomington Drosophila Stock Center	BDSC:35138; Flybase:FBst0035138;
D. melanogaster. Expresses dsRNA for RNAi of Mkk4 (FBgn0024326) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00010}attP2	Bloomington Drosophila Stock Center	BDSC:35143; Flybase:FBst0035143;
D. melanogaster. Expresses dsRNA for RNAi of CkIalpha (FBgn0015024) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00021}attP2	Bloomington Drosophila Stock Center	BDSC:35153; Flybase:FBst0035153;
D. melanogaster. Expresses dsRNA for RNAi of lic (FBgn0261524) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00022}attP2/TM3, Sb[1]	Bloomington Drosophila Stock Center	BDSC:35154; Flybase:FBst0035154;
D. melanogaster. Expresses dsRNA for RNAi of Btk29A (FBgn0003502) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00027}attP2	Bloomington Drosophila Stock Center	BDSC:35159; Flybase:FBst0035159;
D. melanogaster. Expresses dsRNA for RNAi of alc (FBgn0260972) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00029}attP2/TM3, Sb[1]	Bloomington Drosophila Stock Center	BDSC:35161; Flybase:FBst0035161;
D. melanogaster. Expresses dsRNA for RNAi of Pka-C1 (FBgn0000273) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00038}attP2	Bloomington Drosophila Stock Center	BDSC:35169; Flybase:FBst0035169;
D. melanogaster. Expresses dsRNA for RNAi of hpo (FBgn0261456) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00046}attP2	Bloomington Drosophila Stock Center	BDSC:35176; Flybase:FBst0035176;
D. melanogaster. Expresses dsRNA for RNAi of IKKbeta (FBgn0024222) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00058}attP2	Bloomington Drosophila Stock Center	BDSC:35186; Flybase:FBst0035186;
D. melanogaster. Expresses dsRNA for RNAi of Aduk (FBgn0037679) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00059}attP2	Bloomington Drosophila Stock Center	BDSC:35187; Flybase:FBst0035187;
D. melanogaster. Expresses dsRNA for RNAi of put (FBgn0003169) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00069}attP2	Bloomington Drosophila Stock Center	BDSC:35195; Flybase:FBst0035195;
D. melanogaster. Expresses dsRNA for RNAi of hep (FBgn0010303) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00089}attP2	Bloomington Drosophila Stock Center	BDSC:35210; Flybase:FBst0035210;
D. melanogaster. Expresses dsRNA for RNAi of brm (FBgn0000212) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00090}attP2	Bloomington Drosophila Stock Center	BDSC:35211; Flybase:FBst0035211;
D. melanogaster. Expresses dsRNA for RNAi of pyd (FBgn0262614) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00109}attP2	Bloomington Drosophila Stock Center	BDSC:35225; Flybase:FBst0035225;
D. melanogaster. Expresses dsRNA for RNAi of hyx (FBgn0037657) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00123}attP2	Bloomington Drosophila Stock Center	BDSC:35238; Flybase:FBst0035238;
D. melanogaster. Expresses dsRNA for RNAi of p38a (FBgn0015765) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00131}attP2	Bloomington Drosophila Stock Center	BDSC:35244; Flybase:FBst0035244;
D. melanogaster. Expresses dsRNA for RNAi of p38b (FBgn0024846) under UAS control in the VALIUM22 vector.: y[1] sc[*] v[1] sev[21]; P{y[+t7.7] v[+t1.8]=TRiP.GL00140}attP2	Bloomington Drosophila Stock Center	BDSC:35252; Flybase:FBst0035252;
